num,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,sort
2209,0.6497,0.65,0.0449,0.0017,0.0086,0.0598,0.041,-0.0573,-0.0694,-0.0285,0.0217,0.0537,0.0206,-0.0534,-0.0438,-0.0089,0.004,-0.0372,-0.1158,-0.1169,-0.0411,-0.0069,0.0323,-0.0236,-0.0586,-0.0002,0.0198,0.0399,2
2210,0.653,0.6538,0.1487,0.2019,0.0027,0.042,0.0625,-0.0497,-0.0709,-0.0162,0.0257,0.0512,0.022,-0.0471,-0.0368,0.0087,-0.0009,-0.0454,-0.093,-0.1026,-0.0587,-0.0138,0.0371,-0.0086,-0.0562,-0.0241,0.0124,0.0211,2
2211,0.6531,0.6527,0.2199,0.1415,0.011,0.067,0.0547,-0.0491,-0.0548,-0.01,0.0154,0.0523,0.024,-0.044,-0.0314,0.0046,-0.0071,-0.0475,-0.0961,-0.096,-0.055,-0.0144,0.0342,-0.0144,-0.0373,-0.0079,0.0146,0.0174,2
2212,0.6535,0.6525,0.1441,0.2255,0.0139,0.0712,0.0404,-0.044,-0.0569,-0.001,0.0164,0.0488,0.0294,-0.0425,-0.0473,0.0047,0.0078,-0.0432,-0.0604,-0.0595,-0.0503,-0.0052,0.0181,-0.0155,-0.0119,-0.009,0.0075,0.0163,2
2213,0.6529,0.6532,0.1439,0.2436,0.0246,0.0815,0.0526,-0.0391,-0.042,0.0122,0.0158,0.0367,0.0113,-0.0427,-0.0368,0.007,-0.0034,-0.0423,-0.045,-0.0628,-0.0499,-0.0206,0.01,-0.0161,-0.0044,-0.0023,-0.0007,0.005,2
2214,0.6528,0.6535,0.3565,0.3007,0.0283,0.0565,0.0437,-0.0326,-0.0321,0.0174,0.0163,0.0235,0.0169,-0.0431,-0.0286,0.0112,-0.0209,-0.0293,-0.0358,-0.0513,-0.0442,-0.0216,0.0072,-0.0093,-0.0113,-0.0002,-0.0025,0.007,2
2215,0.6534,0.6528,0.3771,0.4112,0.0344,0.0657,0.05,-0.025,-0.0142,0.0259,0.0164,0.0294,0.0137,-0.0396,-0.0357,0.007,-0.0185,-0.0333,-0.0374,-0.0539,-0.0423,-0.0265,0.0072,-0.0061,-0.0081,-0.0085,-0.002,0.007,2
2216,0.6533,0.6528,0.4658,0.4241,0.0377,0.0595,0.0366,-0.0185,-0.0184,0.0297,0.0109,0.022,0.0161,-0.0396,-0.0299,0.007,-0.0218,-0.0372,-0.0344,-0.0456,-0.0432,-0.0241,0.0195,-0.0068,0.0007,-0.0049,-0.0004,0.0063,2
2217,0.6498,0.6502,0.449,0.3952,0.0364,0.0454,0.0453,-0.0163,-0.0172,0.037,0.0146,0.0231,0.0101,-0.0383,-0.0357,0.008,-0.0052,-0.0281,-0.0405,-0.0458,-0.046,-0.0166,0.0099,-0.0065,-0.0021,-0.0097,-0.0013,0.0065,2
2218,0.6494,0.65,0.43,0.42,0.0384,0.0477,0.044,-0.02,-0.0143,0.0321,0.0154,0.0263,0.0107,-0.0372,-0.0308,0.0105,-0.0061,-0.031,-0.0435,-0.0467,-0.0451,-0.0233,0.0126,-0.0042,-0.0073,-0.0105,-0.0019,0.0125,2
2219,0.6504,0.6498,0.4106,0.4416,0.0359,0.063,0.043,-0.0175,-0.0147,0.0358,0.0166,0.0186,0.0171,-0.0373,-0.0355,0.0068,-0.0127,-0.0281,-0.0304,-0.0558,-0.0444,-0.0235,0.0133,-0.0022,-0.0064,-0.0067,-0.0023,0.007,2
2220,0.6502,0.6498,0.4701,0.4109,0.0379,0.0544,0.0393,-0.0135,-0.0121,0.0202,0.0132,0.028,0.0139,-0.0388,-0.0372,0.0096,-0.0114,-0.0303,-0.0371,-0.054,-0.0474,-0.0251,0.0087,-0.0072,-0.0071,-0.0032,0.0018,0.006,2
2221,0.6499,0.6503,0.4334,0.4209,0.0399,0.0529,0.0484,-0.0162,-0.0198,0.0237,0.0139,0.0146,0.01,-0.0377,-0.0312,0.0041,-0.0307,-0.0305,-0.0333,-0.0496,-0.0431,-0.0206,0.0089,-0.0021,-0.0063,-0.0138,-0.0017,0.0057,2
2222,0.6497,0.6503,0.392,0.4329,0.0405,0.0409,0.0411,-0.0171,-0.0163,0.0282,0.0106,0.0218,0.008,-0.0372,-0.0317,0.0116,-0.0252,-0.0302,-0.0314,-0.0564,-0.0443,-0.0246,0.0116,-0.0039,-0.0072,-0.0116,-0.0043,0.0086,2
2223,0.6502,0.6495,0.4227,0.3696,0.0338,0.0534,0.0519,-0.0199,-0.0085,0.0259,0.0145,0.019,0.0132,-0.0386,-0.0306,0.0059,-0.0184,-0.0324,-0.0418,-0.0467,-0.0443,-0.0228,0.0057,-0.0047,0.0038,-0.0048,-0.0015,0.0059,2
2224,0.65,0.6492,0.3777,0.43,0.0383,0.0613,0.0455,-0.0193,-0.0091,0.0265,0.0157,0.0291,0.0134,-0.0397,-0.0307,0.0039,-0.0151,-0.036,-0.0251,-0.0495,-0.0447,-0.0261,0.008,-0.003,-0.0109,-0.0081,-0.0017,0.0075,2
2225,0.6495,0.65,0.3947,0.4123,0.0372,0.0538,0.0428,-0.0177,-0.0202,0.0233,0.0143,0.0193,0.0111,-0.0379,-0.0356,0.0075,-0.0055,-0.0352,-0.0344,-0.0507,-0.0451,-0.0214,0.013,-0.0087,-0.0061,-0.0061,-0.0023,0.005,2
2226,0.6498,0.6506,0.3786,0.4028,0.0374,0.0507,0.0487,-0.0167,-0.0063,0.0218,0.0135,0.03,0.0091,-0.0359,-0.0308,0.0054,-0.0132,-0.03,-0.0363,-0.0565,-0.0427,-0.0264,0.0111,-0.0044,-0.004,-0.0144,-0.0018,0.0047,2
2227,0.6502,0.6494,0.4039,0.4152,0.0345,0.0481,0.0456,-0.0229,-0.0142,0.0317,0.0148,0.0176,0.0045,-0.0379,-0.0339,0.0076,-0.0198,-0.0351,-0.0362,-0.0555,-0.0426,-0.0228,0.0077,-0.0027,-0.0043,-0.0118,-0.0009,0.0094,2
2228,0.6502,0.6497,0.371,0.4014,0.0368,0.0539,0.0487,-0.0167,-0.0153,0.0312,0.0149,0.0259,0.0146,-0.0403,-0.0312,0.0049,-0.0207,-0.0288,-0.0336,-0.0547,-0.0456,-0.0251,0.0122,-0.0005,-0.0024,-0.0101,-0.0007,0.0064,2
2229,0.6497,0.6502,0.4081,0.4111,0.0373,0.0551,0.0428,-0.0142,-0.0119,0.0307,0.014,0.0232,0.0109,-0.0407,-0.0379,0.0043,-0.0091,-0.027,-0.0399,-0.0498,-0.0402,-0.0243,0.0145,-0.0076,-0.0021,-0.0046,-0.0005,0.0075,2
2230,0.6493,0.6502,0.3667,0.4129,0.0376,0.0504,0.0508,-0.0166,-0.0175,0.0251,0.0134,0.0281,0.0073,-0.041,-0.0275,0.0087,-0.0169,-0.0306,-0.0325,-0.056,-0.0437,-0.0234,0.0131,-0.0032,-0.0052,-0.004,-0.0012,0.0093,2
2231,0.6502,0.6496,0.3577,0.4557,0.0361,0.0451,0.0398,-0.0207,-0.0142,0.0276,0.0131,0.0113,0.0158,-0.0363,-0.0355,0.0059,-0.0289,-0.0373,-0.0371,-0.0505,-0.0484,-0.0249,0.0069,-0.0052,-0.0058,-0.0109,-0.0023,0.0062,2
2232,0.6505,0.6498,0.3869,0.3806,0.0395,0.0488,0.0465,-0.0141,-0.0196,0.0278,0.0122,0.0236,0.0066,-0.0391,-0.0271,0.0067,-0.0061,-0.0288,-0.0358,-0.0522,-0.0471,-0.0242,0.0158,-0.0029,-0.0042,-0.0076,-0.0017,0.0103,2
2233,0.6501,0.6504,0.4442,0.4071,0.0353,0.0453,0.0425,-0.0151,-0.0181,0.0273,0.0155,0.0189,0.0151,-0.0378,-0.0319,0.0078,-0.0253,-0.0304,-0.0358,-0.0486,-0.0476,-0.026,0.0102,-0.0066,0.0021,-0.0073,-0.0034,0.0028,2
2234,0.6498,0.6503,0.3939,0.4251,0.0386,0.0548,0.0467,-0.0186,-0.0109,0.0335,0.013,0.0181,0.0063,-0.0378,-0.031,0.0103,-0.0251,-0.028,-0.0343,-0.0517,-0.0462,-0.0264,0.0085,-0.0047,-0.0057,-0.0089,-0.0027,0.0052,2
2235,0.65,0.6496,0.3398,0.4329,0.038,0.0565,0.0472,-0.0165,-0.0176,0.0312,0.0138,0.0188,0.0166,-0.0366,-0.0379,0.0025,-0.0267,-0.0321,-0.032,-0.0591,-0.0439,-0.0269,0.0087,-0.0013,0.0006,-0.0094,-0.0018,0.011,2
2236,0.65,0.6494,0.3627,0.4304,0.0344,0.0469,0.0393,-0.0207,-0.0083,0.0265,0.0124,0.0232,0.0102,-0.0371,-0.0315,0.0077,-0.0155,-0.0346,-0.0346,-0.0444,-0.042,-0.0244,0.0108,-0.0038,-0.0019,-0.0062,-0.0027,0.0054,2
2237,0.6499,0.65,0.4754,0.4019,0.0395,0.0527,0.0413,-0.0169,-0.0143,0.0307,0.0147,0.0244,0.0084,-0.0373,-0.0335,0.006,-0.0177,-0.0319,-0.0353,-0.0533,-0.0474,-0.0252,0.0189,-0.0046,-0.0049,-0.0046,-0.0008,0.0089,2
2238,0.6496,0.6501,0.3989,0.3895,0.0372,0.0529,0.0487,-0.0176,-0.0131,0.0348,0.0125,0.0086,0.0085,-0.0383,-0.0382,0.0077,-0.0231,-0.0302,-0.0397,-0.0575,-0.0433,-0.0304,0.0165,-0.0027,-0.009,-0.0054,0.0004,0.0085,2
2239,0.6505,0.6499,0.3366,0.3788,0.0402,0.0589,0.0546,-0.0184,-0.0157,0.0364,0.0127,0.0194,0.0134,-0.037,-0.0286,0.0074,-0.0159,-0.031,-0.0437,-0.0526,-0.0413,-0.0195,0.008,-0.0073,-0.003,-0.0066,-0.0014,0.004,2
2240,0.6502,0.6492,0.38,0.4358,0.0437,0.0449,0.046,-0.0195,-0.0087,0.0207,0.0119,0.0289,0.0126,-0.0376,-0.0332,0.0092,-0.015,-0.0357,-0.0341,-0.0544,-0.042,-0.0273,0.0056,-0.0032,-0.0026,-0.0095,0.0006,0.0051,2
2241,0.6498,0.65,0.438,0.4351,0.0383,0.0551,0.0487,-0.0201,-0.0155,0.0291,0.0156,0.0211,0.0103,-0.0389,-0.028,0.0049,-0.0056,-0.0313,-0.0281,-0.0533,-0.0444,-0.0211,0.0096,-0.0008,-0.0057,-0.0074,-0.0002,0.01,2
2242,0.6496,0.6502,0.3786,0.3795,0.0374,0.0477,0.0474,-0.0169,-0.011,0.0352,0.0126,0.0167,0.0112,-0.0388,-0.0302,0.0033,-0.0289,-0.0255,-0.0456,-0.0533,-0.0482,-0.0214,0.0059,-0.0035,-0.0022,-0.0029,-0.0024,0.0098,2
2243,0.6506,0.6501,0.3404,0.4218,0.0369,0.0514,0.0455,-0.0185,-0.0171,0.0341,0.0141,0.0178,0.0089,-0.04,-0.0356,0.0104,-0.0113,-0.0259,-0.0351,-0.0577,-0.0435,-0.02,0.0064,-0.004,-0.0076,-0.0079,0.0026,0.0032,2
2244,0.6499,0.6497,0.5071,0.4259,0.0412,0.0619,0.0427,-0.0176,-0.0163,0.0276,0.0123,0.0225,0.0131,-0.0379,-0.0351,0.0065,-0.0131,-0.033,-0.0341,-0.0467,-0.0459,-0.0295,0.0116,-0.0031,-0.0051,-0.0076,-0.0029,0.0108,2
2245,0.6495,0.65,0.4143,0.3786,0.0353,0.0504,0.046,-0.0187,-0.0148,0.0251,0.0147,0.0252,0.0161,-0.0374,-0.0288,0.0076,-0.018,-0.029,-0.0373,-0.0552,-0.0459,-0.028,0.0052,-0.0035,-0.011,-0.0111,-0.0036,0.006,2
2246,0.6494,0.6503,0.3911,0.4397,0.0365,0.0653,0.0536,-0.0192,-0.016,0.0202,0.0125,0.0278,0.0153,-0.0384,-0.0324,0.0039,-0.0199,-0.032,-0.0402,-0.0541,-0.0444,-0.026,0.0086,-0.008,-0.008,-0.007,-0.001,0.0077,2
2247,0.6503,0.6499,0.3974,0.4494,0.0406,0.0516,0.0483,-0.02,-0.0171,0.0291,0.0155,0.0199,0.0119,-0.039,-0.0223,0.0081,-0.008,-0.0301,-0.0311,-0.0561,-0.0444,-0.0236,0.0104,-0.0049,-0.0077,-0.0045,-0.0008,0.0065,2
2248,0.6505,0.6495,0.4363,0.4364,0.0355,0.0507,0.0492,-0.0178,-0.0088,0.0303,0.0158,0.0199,0.0139,-0.0371,-0.0338,0.0067,-0.0083,-0.0292,-0.0359,-0.0518,-0.044,-0.023,0.0066,-0.003,-0.0091,-0.0084,-0.0022,0.0051,2
2249,0.65,0.6502,0.4515,0.4321,0.0383,0.0525,0.0449,-0.0204,-0.0236,0.0255,0.0128,0.0257,0.0106,-0.0376,-0.0389,0.0071,-0.0255,-0.0312,-0.0362,-0.0553,-0.0419,-0.0221,0.0097,-0.0021,-0.0022,-0.0016,-0.0019,0.0063,2
2250,0.6499,0.6502,0.3951,0.4079,0.0354,0.0572,0.0486,-0.0176,-0.0221,0.0339,0.0164,0.0179,0.0101,-0.0398,-0.0342,0.0046,-0.0249,-0.028,-0.036,-0.0547,-0.046,-0.0253,0.0025,-0.0032,-0.0039,-0.0072,-0.0001,0.0083,2
2251,0.6503,0.6498,0.4228,0.4267,0.0337,0.0536,0.0456,-0.0183,-0.0117,0.0298,0.0126,0.0163,0.01,-0.0408,-0.0267,0.0026,-0.0327,-0.0241,-0.0416,-0.0529,-0.0471,-0.0223,0.014,-0.0041,-0.004,-0.0107,0.0003,0.0085,2
2252,0.6504,0.6496,0.4055,0.3944,0.0439,0.0536,0.0489,-0.0184,-0.012,0.0215,0.0114,0.0246,0.0113,-0.0411,-0.0299,0.0062,-0.0226,-0.0275,-0.0387,-0.056,-0.0431,-0.0243,0.0057,-0.0056,-0.0066,-0.0014,-0.0004,0.0081,2
2253,0.6502,0.6503,0.3478,0.4637,0.0339,0.0555,0.0317,-0.0205,-0.0095,0.0281,0.015,0.0177,0.0118,-0.0378,-0.037,0.0047,-0.0225,-0.0345,-0.0404,-0.062,-0.0441,-0.0272,0.012,0.0002,-0.006,-0.0079,-0.0017,0.0057,2
2254,0.6496,0.6506,0.368,0.4299,0.0381,0.0463,0.0459,-0.0178,-0.0123,0.0322,0.0167,0.0242,0.0098,-0.0363,-0.036,0.0033,-0.0191,-0.035,-0.0268,-0.0578,-0.0401,-0.0221,0.0052,-0.0003,-0.0082,-0.0041,-0.0003,0.0066,2
2255,0.6505,0.65,0.4972,0.4035,0.0376,0.0503,0.0443,-0.0171,-0.0133,0.0261,0.0146,0.0232,0.013,-0.0402,-0.0345,0.0079,-0.0271,-0.0258,-0.0328,-0.0527,-0.0479,-0.0281,0.0051,-0.0071,-0.0141,-0.0087,-0.0006,0.0108,2
2256,0.6505,0.6496,0.4296,0.4074,0.0422,0.0509,0.0509,-0.0186,-0.0201,0.0231,0.0134,0.0226,0.0073,-0.0374,-0.0322,0.0099,-0.0127,-0.0311,-0.0435,-0.0548,-0.0458,-0.0186,0.0131,-0.005,-0.0073,-0.012,-0.0008,0.0048,2
2257,0.6498,0.65,0.4427,0.405,0.0411,0.0458,0.043,-0.0173,-0.0176,0.0283,0.013,0.0238,0.0134,-0.0374,-0.0301,0.0118,-0.0123,-0.0303,-0.032,-0.0607,-0.0408,-0.0307,0.0078,-0.0024,-0.0099,-0.0078,-0.0016,0.0088,2
2258,0.6495,0.6501,0.388,0.3954,0.0343,0.0555,0.0476,-0.022,-0.0126,0.0291,0.0139,0.0246,0.0144,-0.0376,-0.0351,0.009,-0.0139,-0.0352,-0.0326,-0.0539,-0.0441,-0.0287,0.0126,-0.001,-0.0021,-0.0074,-0.0033,0.0047,2
2259,0.6504,0.6497,0.376,0.3475,0.0365,0.0667,0.0554,-0.0155,-0.0159,0.0274,0.0162,0.0185,0.0133,-0.038,-0.0327,0.0055,-0.0233,-0.0297,-0.0362,-0.0553,-0.0481,-0.0245,0.0146,-0.0041,-0.0022,-0.0005,-0.0008,0.0019,2
2260,0.6504,0.6494,0.4217,0.3451,0.0382,0.058,0.0461,-0.0165,-0.0106,0.0286,0.0121,0.0216,0.0052,-0.0388,-0.0336,0.0073,-0.0231,-0.031,-0.039,-0.0493,-0.0457,-0.0273,0.0023,-0.0059,-0.0109,-0.0028,0.0002,0.008,2
2261,0.6503,0.6505,0.4135,0.4124,0.0391,0.0534,0.0443,-0.0196,-0.0203,0.0284,0.0129,0.0303,0.0069,-0.0374,-0.0302,0.0056,-0.0104,-0.0275,-0.0295,-0.052,-0.0428,-0.0264,0.0127,-0.0046,-0.0078,-0.0121,0.0003,0.0044,2
2262,0.6498,0.6506,0.4948,0.4374,0.0354,0.0619,0.047,-0.0201,-0.0092,0.0298,0.0158,0.0174,0.0075,-0.0371,-0.0359,0.0063,-0.0101,-0.0342,-0.0327,-0.0579,-0.0473,-0.0303,0.0059,-0.0035,-0.0081,-0.012,-0.001,0.0052,2
2263,0.6504,0.6497,0.3879,0.3792,0.0354,0.0504,0.0367,-0.0182,-0.0182,0.0321,0.0177,0.0232,0.0146,-0.0371,-0.0344,0.0122,-0.0149,-0.0291,-0.0328,-0.053,-0.0456,-0.0216,0.0053,-0.0037,-0.0037,0.0025,-0.0007,0.0058,2
2264,0.6439,0.6409,0.4067,0.4309,0.0391,0.0611,0.0415,-0.0163,-0.017,0.0235,0.0124,0.0208,0.0109,-0.0392,-0.0345,0.0092,-0.0192,-0.0283,-0.033,-0.0554,-0.0395,-0.0223,0.0107,-0.0007,-0.0027,-0.0108,0.0005,0.0103,2
2265,0.6021,0.5997,0.4227,0.4003,0.0356,0.0555,0.0366,-0.0251,-0.0234,0.0245,0.015,0.0202,0.0098,-0.0388,-0.0331,0.0081,-0.0079,-0.0258,-0.0335,-0.0475,-0.0387,-0.0198,0.0103,-0.0013,-0.0069,-0.0121,-0.0013,0.0059,2
2266,0.5625,0.5603,0.3877,0.4002,0.0352,0.0518,0.0406,-0.0271,-0.0221,0.0274,0.0143,0.0217,0.0049,-0.0406,-0.0349,0.0062,-0.0064,-0.0214,-0.029,-0.0534,-0.0351,-0.0128,0.0106,-0.0005,-0.0027,-0.01,-0.0024,0.0066,2
2267,0.5204,0.5165,0.4226,0.4157,0.0337,0.0508,0.0419,-0.0291,-0.0196,0.0241,0.0166,0.0208,0.0072,-0.0394,-0.0371,0.0103,-0.0083,-0.0176,-0.0228,-0.045,-0.0328,-0.013,0.0126,-0.0003,-0.0016,-0.0118,0.0008,0.0087,2
2268,0.4988,0.4984,0.4149,0.3847,0.0327,0.0452,0.0339,-0.0289,-0.0262,0.0268,0.0158,0.0156,0.0084,-0.0412,-0.0377,0.012,-0.0067,-0.0197,-0.019,-0.0412,-0.0329,-0.0096,0.0088,-0.0013,-0.0019,-0.0078,0.001,0.0067,2
2269,0.4994,0.4994,0.3793,0.4052,0.0317,0.0465,0.035,-0.0302,-0.03,0.0295,0.0153,0.0189,0.0075,-0.0425,-0.0332,0.0129,-0.0132,-0.0224,-0.0276,-0.0413,-0.0331,-0.0115,0.013,-0.0003,-0.0063,-0.0086,0,0.008,2
2270,0.4996,0.4994,0.4176,0.4001,0.0343,0.0453,0.0376,-0.0302,-0.0215,0.0212,0.0158,0.0172,0.0057,-0.0419,-0.0371,0.009,-0.0004,-0.0205,-0.0269,-0.0426,-0.0312,-0.0136,0.0159,0.0005,-0.0014,-0.0024,0.0013,0.0062,2
2271,0.4998,0.4993,0.4124,0.4108,0.0329,0.0499,0.0335,-0.0295,-0.0311,0.0264,0.0167,0.0191,0.008,-0.0414,-0.0377,0.012,-0.0051,-0.0199,-0.0277,-0.0434,-0.0332,-0.0093,0.0115,0.0003,-0.0045,-0.0083,0.001,0.0085,2
2272,0.4999,0.4993,0.3822,0.398,0.0364,0.0473,0.0348,-0.0304,-0.0249,0.0241,0.0147,0.0152,0.0071,-0.044,-0.0335,0.0097,-0.0076,-0.0206,-0.0258,-0.0447,-0.0328,-0.0118,0.0127,-0.0004,-0.0038,-0.0068,-0.0004,0.0101,2
2273,0.4995,0.4993,0.4109,0.4013,0.0325,0.0418,0.0356,-0.0293,-0.0331,0.0253,0.019,0.024,0.0077,-0.0414,-0.0381,0.0084,-0.0042,-0.0184,-0.0268,-0.0439,-0.0346,-0.0106,0.0055,0.0001,-0.0043,-0.0034,0.0007,0.0068,2
2274,0.4993,0.4993,0.3829,0.4006,0.0315,0.0456,0.0416,-0.0283,-0.0278,0.0249,0.0178,0.016,0.0081,-0.0427,-0.0338,0.0073,-0.0157,-0.0196,-0.0249,-0.0408,-0.0347,-0.0141,0.0124,0.0001,-0.004,-0.0079,-0.0009,0.0067,2
2275,0.4999,0.4988,0.4037,0.4038,0.0365,0.044,0.0377,-0.0308,-0.0224,0.0285,0.0181,0.023,0.0102,-0.042,-0.0393,0.0051,-0.0114,-0.0187,-0.0262,-0.0431,-0.0318,-0.0145,0.0124,-0.0004,-0.0031,-0.0035,0,0.0066,2
2276,0.4995,0.4987,0.4201,0.4179,0.0338,0.0459,0.0302,-0.0278,-0.0233,0.0247,0.0154,0.0209,0.0103,-0.0429,-0.0311,0.0088,-0.011,-0.0189,-0.0219,-0.0483,-0.0322,-0.0142,0.0089,0.0006,-0.0069,-0.0075,0.0005,0.005,2
2277,0.4995,0.4994,0.3831,0.4119,0.0337,0.0456,0.0349,-0.0282,-0.0271,0.0227,0.0154,0.0203,0.0097,-0.0432,-0.0343,0.0144,-0.0077,-0.0206,-0.0244,-0.0459,-0.0328,-0.0132,0.0135,0.0003,-0.0046,-0.0105,0.0001,0.008,2
2278,0.4995,0.4992,0.4123,0.3989,0.0326,0.0395,0.0389,-0.031,-0.0258,0.0251,0.0153,0.0177,0.0067,-0.0409,-0.0369,0.0074,-0.0153,-0.0181,-0.0252,-0.0399,-0.0322,-0.0135,0.0068,-0.0007,-0.0053,-0.0077,-0.0007,0.0106,2
2279,0.5001,0.4993,0.4035,0.3941,0.0346,0.0509,0.0317,-0.0312,-0.025,0.0226,0.0181,0.0199,0.0097,-0.0428,-0.0355,0.0102,-0.0103,-0.0195,-0.0277,-0.0369,-0.0342,-0.0082,0.0092,0,-0.0033,-0.0047,-0.0005,0.0063,2
2280,0.4998,0.4992,0.3628,0.4001,0.032,0.048,0.0333,-0.0283,-0.0283,0.027,0.0142,0.0175,0.0059,-0.0414,-0.0349,0.0126,-0.0059,-0.0178,-0.0307,-0.0441,-0.0316,-0.011,0.012,-0.0002,-0.0012,-0.0081,-0.0006,0.012,2
2281,0.4996,0.4993,0.405,0.4516,0.0332,0.0425,0.0366,-0.0287,-0.025,0.0247,0.0151,0.0208,0.0111,-0.0436,-0.0348,0.0112,-0.0062,-0.0191,-0.0272,-0.0465,-0.0322,-0.0101,0.005,0.0007,-0.0029,-0.01,-0.0003,0.0118,2
2282,0.4995,0.4994,0.4127,0.4003,0.033,0.0498,0.0347,-0.0282,-0.0294,0.0197,0.0159,0.0159,0.0052,-0.0421,-0.0401,0.0137,-0.0024,-0.0196,-0.0262,-0.0439,-0.0341,-0.0161,0.0089,0.0001,-0.0052,-0.0087,-0.0003,0.0089,2
2283,0.4999,0.4991,0.3948,0.4038,0.0343,0.0411,0.0379,-0.0289,-0.036,0.0263,0.0162,0.017,0.0118,-0.0422,-0.0366,0.0066,-0.0049,-0.0182,-0.0244,-0.0457,-0.0313,-0.0148,0.015,-0.0012,-0.006,-0.0048,0.0006,0.0099,2
2284,0.4996,0.4988,0.4429,0.3925,0.0328,0.0477,0.0322,-0.0293,-0.0226,0.027,0.0164,0.0198,0.0092,-0.0414,-0.0339,0.0099,-0.0077,-0.018,-0.0283,-0.0389,-0.0333,-0.0137,0.0069,-0.0022,-0.0038,-0.0045,0.0013,0.0107,2
2285,0.4991,0.4996,0.4023,0.4255,0.0313,0.0392,0.0365,-0.0274,-0.028,0.0225,0.017,0.0212,0.0097,-0.0415,-0.0341,0.006,-0.0039,-0.0205,-0.0256,-0.0351,-0.0334,-0.0156,0.0042,-0.0002,-0.0042,-0.0076,0.0001,0.0061,2
2286,0.4995,0.4993,0.4388,0.3946,0.0348,0.0346,0.0374,-0.0316,-0.0275,0.0289,0.0161,0.0205,0.0073,-0.0414,-0.037,0.0093,-0.0146,-0.0176,-0.024,-0.0485,-0.0317,-0.0138,0.0123,0.0001,-0.0002,-0.0048,0.001,0.0095,2
2287,0.5,0.4992,0.3958,0.4014,0.0333,0.0479,0.0347,-0.0293,-0.0256,0.0251,0.0155,0.0185,0.0092,-0.0424,-0.0367,0.0099,-0.0124,-0.0216,-0.0231,-0.0414,-0.0316,-0.0048,0.012,-0.0001,-0.0025,-0.006,0.0015,0.0095,2
2288,0.4996,0.4991,0.4154,0.4234,0.0346,0.0402,0.0326,-0.0285,-0.0251,0.0299,0.016,0.0184,0.0076,-0.043,-0.0365,0.0142,-0.0155,-0.0197,-0.0277,-0.0389,-0.0341,-0.0142,0.0103,-0.0001,-0.0047,-0.0069,-0.0003,0.0066,2
2289,0.4997,0.4998,0.3959,0.3947,0.0338,0.0396,0.0374,-0.0295,-0.0226,0.0264,0.0169,0.0184,0.0089,-0.0417,-0.0349,0.0105,-0.0079,-0.0174,-0.0244,-0.0444,-0.0344,-0.013,0.012,-0.0006,-0.0041,-0.0053,0.0006,0.0116,2
2290,0.4995,0.4995,0.3808,0.4358,0.0323,0.0481,0.0356,-0.0305,-0.0291,0.0281,0.0172,0.0216,0.0092,-0.0401,-0.0362,0.0074,-0.0083,-0.0196,-0.0236,-0.0451,-0.0352,-0.0124,0.0086,-0.0015,-0.0047,-0.008,-0.0016,0.0089,2
2291,0.5,0.4993,0.3888,0.4029,0.035,0.0426,0.0364,-0.0301,-0.0274,0.02,0.0155,0.0258,0.0124,-0.0421,-0.0315,0.0088,-0.0062,-0.0199,-0.0276,-0.0468,-0.0315,-0.0126,0.0083,-0.0013,-0.007,-0.0077,0.0001,0.0108,2
2292,0.4998,0.4991,0.3619,0.4274,0.0337,0.0424,0.0329,-0.0294,-0.0275,0.026,0.016,0.018,0.0066,-0.0404,-0.032,0.0125,-0.0105,-0.0189,-0.0266,-0.0446,-0.0324,-0.0149,0.0058,-0.0011,-0.0014,-0.0061,0.0007,0.0059,2
2293,0.4994,0.4993,0.4116,0.3947,0.0355,0.0383,0.0369,-0.0296,-0.0267,0.0252,0.0154,0.0195,0.0091,-0.0415,-0.0383,0.009,-0.0044,-0.0228,-0.0229,-0.0439,-0.0337,-0.0162,0.0095,-0.0015,-0.0013,-0.0078,0.0003,0.0096,2
2294,0.4993,0.4995,0.4034,0.4035,0.0323,0.0415,0.0356,-0.0299,-0.0273,0.0221,0.0167,0.0196,0.011,-0.0425,-0.034,0.0085,-0.014,-0.0168,-0.0249,-0.0383,-0.0349,-0.0099,0.0097,0.0001,-0.0041,-0.0073,0.0006,0.0066,2
2295,0.5002,0.4992,0.4074,0.3712,0.0343,0.0471,0.0372,-0.0296,-0.0268,0.0276,0.0149,0.0133,0.0096,-0.041,-0.0376,0.0064,-0.0065,-0.0197,-0.0267,-0.0395,-0.0323,-0.0117,0.0155,0.0007,-0.0031,-0.0083,0.0014,0.0061,2
2296,0.4997,0.4988,0.3763,0.4254,0.0314,0.0475,0.0356,-0.0305,-0.0255,0.0238,0.0159,0.0215,0.0122,-0.0422,-0.0362,0.012,0.0003,-0.0182,-0.0269,-0.048,-0.0332,-0.007,0.0117,0.0004,-0.0009,-0.0065,0.0006,0.0098,2
2297,0.4995,0.4996,0.4265,0.4094,0.0345,0.0432,0.0399,-0.0293,-0.0203,0.0229,0.0167,0.0216,0.01,-0.0413,-0.0332,0.0086,-0.0053,-0.0171,-0.0271,-0.0424,-0.031,-0.0121,0.0115,-0.0009,-0.0036,-0.0052,-0.002,0.0084,2
